id_zona,nombre_zona,tipo_zona,prioridad,punto_recoleccion,tipo_punto,fecha,residuos_kg,clima,evento,dia_semana,es_fin_semana,patente_camion,capacidad_kg,consumo_km_l,tipo_combustible,estado_operativo,gps_id,nombre_operador,cedula_operador,especialidad_operador,personal,nombre_punto_disp,tipo_punto_disp,latitud_punto_disp,longitud_punto_disp,capacidad_diaria_ton
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-13,135,mayormente soleado,ninguno,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre2,cedula2,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-14,74,soleado,ninguno,Domingo,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-15,116,soleado,ninguno,Lunes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-16,53,mayormente soleado,ninguno,Martes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre2,cedula2,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-17,95,mayormente soleado,ninguno,Miércoles,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-18,92,nublado,ninguno,Jueves,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-19,63,soleado,festivo,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre8,cedula8,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-20,69,nublado,ninguno,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-21,54,nublado,ninguno,Domingo,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre3,cedula3,especialidad1,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-22,92,soleado,ninguno,Lunes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre4,cedula4,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-23,74,mayormente soleado,ninguno,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-24,84,mayormente soleado,ninguno,Miércoles,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre4,cedula4,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-25,66,mayormente soleado,ninguno,Jueves,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre6,cedula6,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-26,126,nublado,ninguno,Viernes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre2,cedula2,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-27,136,mayormente soleado,ninguno,Sábado,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre4,cedula4,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-28,97,nublado,ninguno,Domingo,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre8,cedula8,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-29,64,mayormente soleado,ninguno,Lunes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,La Chamiza,contenedor,2025-09-30,125,mayormente soleado,ninguno,Martes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre4,cedula4,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-01,166,mayormente soleado,feria_local,Lunes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre6,cedula6,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-02,137,soleado,ninguno,Martes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-03,183,nublado,feria_local,Miércoles,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre8,cedula8,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-04,61,nublado,ninguno,Jueves,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre4,cedula4,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-05,72,nublado,feria_local,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-06,123,nublado,ninguno,Sábado,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre6,cedula6,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-07,193,mayormente soleado,feria_local,Domingo,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre3,cedula3,especialidad1,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-08,159,nublado,ninguno,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre3,cedula3,especialidad1,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-09,198,mayormente soleado,feria_local,Martes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre8,cedula8,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-10,91,nublado,ninguno,Miércoles,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre2,cedula2,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-11,117,mayormente soleado,ninguno,Jueves,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-12,111,soleado,ninguno,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre4,cedula4,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-13,61,soleado,ninguno,Sábado,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre3,cedula3,especialidad1,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-14,151,mayormente soleado,feria_local,Domingo,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre3,cedula3,especialidad1,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-15,140,nublado,ninguno,Lunes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre2,cedula2,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-16,59,soleado,ninguno,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-17,99,mayormente soleado,ninguno,Miércoles,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre8,cedula8,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-18,99,nublado,ninguno,Jueves,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre4,cedula4,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-19,147,soleado,ninguno,Viernes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-20,65,nublado,ninguno,Sábado,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre6,cedula6,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-21,69,nublado,ninguno,Domingo,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre7,cedula7,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-22,167,soleado,festivo,Lunes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-23,114,soleado,ninguno,Martes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre4,cedula4,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-24,78,mayormente soleado,ninguno,Miércoles,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre2,cedula2,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-25,88,mayormente soleado,ninguno,Jueves,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-26,75,soleado,ninguno,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-27,73,nublado,festivo,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-28,61,nublado,ninguno,Domingo,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre6,cedula6,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-29,67,nublado,ninguno,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre2,cedula2,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Lebu,contenedor,2025-09-30,66,mayormente soleado,ninguno,Martes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre2,cedula2,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-01,89,nublado,ninguno,Lunes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-02,67,nublado,festivo,Martes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre1,cedula1,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-03,48,nublado,ninguno,Miércoles,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-04,23,nublado,ninguno,Jueves,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre4,cedula4,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-05,38,nublado,ninguno,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-06,64,nublado,ninguno,Sábado,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre3,cedula3,especialidad1,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-07,53,nublado,ninguno,Domingo,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-08,52,soleado,festivo,Lunes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-09,54,nublado,feria_local,Martes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre8,cedula8,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-10,82,soleado,feria_local,Miércoles,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre7,cedula7,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-11,24,soleado,ninguno,Jueves,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-12,50,soleado,ninguno,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-13,48,mayormente soleado,ninguno,Sábado,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre6,cedula6,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-14,70,nublado,ninguno,Domingo,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre7,cedula7,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-15,60,mayormente soleado,feria_local,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-16,92,mayormente soleado,feria_local,Martes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre8,cedula8,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-17,26,mayormente soleado,ninguno,Miércoles,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre3,cedula3,especialidad1,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-18,22,mayormente soleado,ninguno,Jueves,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-19,67,soleado,ninguno,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre6,cedula6,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-20,93,soleado,feria_local,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre6,cedula6,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-21,69,nublado,festivo,Domingo,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre4,cedula4,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-22,34,soleado,ninguno,Lunes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre7,cedula7,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-23,59,nublado,ninguno,Martes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre6,cedula6,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-24,63,nublado,festivo,Miércoles,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-25,60,soleado,feria_local,Jueves,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre7,cedula7,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-26,70,nublado,ninguno,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-27,35,soleado,ninguno,Sábado,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-28,71,nublado,feria_local,Domingo,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre1,cedula1,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-29,40,nublado,ninguno,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre4,cedula4,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Traiguen,contenedor,2025-09-30,55,soleado,festivo,Martes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre8,cedula8,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-01,34,soleado,ninguno,Lunes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-02,39,mayormente soleado,ninguno,Martes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-03,45,nublado,ninguno,Miércoles,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre3,cedula3,especialidad1,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-04,27,soleado,ninguno,Jueves,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre3,cedula3,especialidad1,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-05,70,mayormente soleado,ninguno,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre2,cedula2,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-06,20,mayormente soleado,ninguno,Sábado,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre1,cedula1,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-07,69,soleado,ninguno,Domingo,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-08,50,nublado,festivo,Lunes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre6,cedula6,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-09,29,soleado,ninguno,Martes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre3,cedula3,especialidad1,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-10,62,soleado,ninguno,Miércoles,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre8,cedula8,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-11,34,mayormente soleado,ninguno,Jueves,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre2,cedula2,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-12,57,soleado,feria_local,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-13,60,soleado,ninguno,Sábado,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre6,cedula6,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-14,35,mayormente soleado,ninguno,Domingo,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-15,78,nublado,ninguno,Lunes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-16,31,nublado,ninguno,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre2,cedula2,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-17,28,soleado,ninguno,Miércoles,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-18,74,nublado,ninguno,Jueves,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre2,cedula2,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-19,29,soleado,ninguno,Viernes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre4,cedula4,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Pje. Temuco,contenedor,2025-09-20,38,nublado,ninguno,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre1,cedula1,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
